Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
EPD-C-5-12-P_S17_L002_R2_001_val_2	0	0	0	0	0.000461621	0.001384863	0.002769725	0.004616208	0.009694038	0.017541592	0.025850767	0.042469118	0.053548018	0.074320956	0.10386469	0.125560869	0.174031058	0.252506601	0.324981074	0.402994996	0.50362834	0.624573001	0.747825766	0.841534797	0.983714017	1.189596913	1.395479809	1.648448031	1.951732925	2.192237384	2.441512639	2.731872149	2.928522629	3.059161327	3.158409809	3.218420518	3.217958897	3.065162398	2.854663294	2.675554407	2.42027808	2.040825747	1.665989623	1.382092804	1.136048895	0.937090312	0.778754362	0.622726517	0.486548369	0.445464114	0.437616559	0.439001422	0.510091032	0.60749303	0.713204203	0.882619052	1.118507303	1.346086378	1.586129217	1.902801115	2.274405894	2.619698285	2.947449083	3.166257363	3.278431228	3.325054933	3.181952472	2.915597245	2.601695072	2.249939989	1.858947135	1.47303211	1.101888952	0.770445187	0.545635837	0.380837196	0.236349872	0.14217922	0.094170652	0.059549089	0.036006426	0.017541592	0.008770796	0.007847554	0.009694038	0.007385933	0.006001071	0.004616208	0.002769725	0.004154588	0.003692967	0.002308104	0.001846483	0.001846483	0.003692967	0.005077829	0.004616208	0.003692967	0.011540521	0.041084255	0.086323098
EPD-C-5-12-P_S17_L003_R1_001_val_1	0	0	0	0	0.000439688	0.00219844	0.00219844	0.000879376	0.00439688	0.00659532	0.013630328	0.029898784	0.04616724	0.062875384	0.098929799	0.138501719	0.171038631	0.226879007	0.30074659	0.385166686	0.481458357	0.589181917	0.71361362	0.852555027	1.025792098	1.218815129	1.401285648	1.656304686	1.995304132	2.232735651	2.439828698	2.748049984	2.979765558	3.094524126	3.200049245	3.219395517	3.112551334	3.024613734	2.916450487	2.677260216	2.361564234	2.004977268	1.698075046	1.422390672	1.138791913	0.904438211	0.711854868	0.588742229	0.476182101	0.414625782	0.404512958	0.42166079	0.471785221	0.544773429	0.688111716	0.872340987	1.06712277	1.346764336	1.674331894	1.971121292	2.292533218	2.640326424	2.945030207	3.186858605	3.356138484	3.309531556	3.174547341	2.996473702	2.653517064	2.258677243	1.891977453	1.505931391	1.123402833	0.809905291	0.572473773	0.394400134	0.245345903	0.152132047	0.095851983	0.05715944	0.033416288	0.016268456	0.007474696	0.002638128	0.001758752	0.00219844	0.002638128	0.003077816	0.00219844	0.001758752	0.001758752	0.000439688	0	0	0.000439688	0.00219844	0.00219844	0.000439688	0.000439688	0.000879376	0.001319064
EPD-C-5-12-P_S17_L003_R2_001_val_2	0	0	0	0	0.000878947	0.001757894	0.004394735	0.006152629	0.007910523	0.014942099	0.02373157	0.034718407	0.045265772	0.070755235	0.109428904	0.14898152	0.196444659	0.258849898	0.308070931	0.388494583	0.517260322	0.614823442	0.724691819	0.852578611	0.992770661	1.215583731	1.465204685	1.69988354	1.968841328	2.269001736	2.503680591	2.652222637	2.860972555	3.045990903	3.159375069	3.218703993	3.199367158	3.075875102	2.869322552	2.631127909	2.343712233	2.005757103	1.672636182	1.406315234	1.167241645	0.93388121	0.723373399	0.58713661	0.50319717	0.451339296	0.419257729	0.450020875	0.500560329	0.583620822	0.702718144	0.867960184	1.110989035	1.349623151	1.619459887	1.942472917	2.325254345	2.65881474	2.915027797	3.111472456	3.271880287	3.314509218	3.199806632	2.961611989	2.59992529	2.246588587	1.852380848	1.467402052	1.125052187	0.795007581	0.552857677	0.361247226	0.235997275	0.162605199	0.097563119	0.053176295	0.020655255	0.012305258	0.007910523	0.005273682	0.006152629	0.003076315	0.001757894	0.002197368	0.001318421	0.002197368	0.002197368	0.001757894	0.002636841	0.002636841	0.001757894	0.000439474	0.001318421	0.001757894	0.009668417	0.037794722	0.067678921
EPD-C-5-12-P_S17_L004_R1_001_val_1	0	0	0	0	0	0	0.001802338	0.002252922	0.003604675	0.010363441	0.016671623	0.025683311	0.038750259	0.058125389	0.089666297	0.120756621	0.158155127	0.219434607	0.288374021	0.369929799	0.481224148	0.581704471	0.713725702	0.849802193	0.992186866	1.235502447	1.454035885	1.668964647	1.939765876	2.211918859	2.504798724	2.706660539	2.904917678	3.108581831	3.164454297	3.179323583	3.176620076	3.056314039	2.886443718	2.723332162	2.450728595	2.07809529	1.714924257	1.393206989	1.124658682	0.897564141	0.734903169	0.58981499	0.461398434	0.411834149	0.402822461	0.429406941	0.487982914	0.594320834	0.717330377	0.857462128	1.058873359	1.298584264	1.593266467	1.951931655	2.346193012	2.657096254	2.870673263	3.104526571	3.281155659	3.293772022	3.174817739	3.041895338	2.771544693	2.33267548	1.897410942	1.50675426	1.12646102	0.798435571	0.576748042	0.396964863	0.258184866	0.154550452	0.082907531	0.048212532	0.031540909	0.021177467	0.009912857	0.003154091	0.002703506	0.004956428	0.003154091	0.001351753	0.001802338	0.000901169	0	0	0	0	0	0	0	0	0	0	0.005407013
EPD-C-5-12-P_S17_L004_R2_001_val_2	0	0	0.000450428	0.000450428	0.000450428	0.003603425	0.005405138	0.004504281	0.011711131	0.020269266	0.022070978	0.034682966	0.057204373	0.071167645	0.097742905	0.140984005	0.1905311	0.241879907	0.306741558	0.396827184	0.505380364	0.603573697	0.69681232	0.807617641	0.96211449	1.181022562	1.457135007	1.669737085	1.926931548	2.239078244	2.469697447	2.70301922	2.931836711	3.072370288	3.180923468	3.256595394	3.238127841	3.11290882	2.896252888	2.637256713	2.328713442	2.004405187	1.688204639	1.424253753	1.150843877	0.889595561	0.735549139	0.613933544	0.492768376	0.427456297	0.396827184	0.428357153	0.507632505	0.59321385	0.732846571	0.881938282	1.058055682	1.313448433	1.576498462	1.894500723	2.291327907	2.611582309	2.917873439	3.184076465	3.318304048	3.375958849	3.218309003	2.90796402	2.626446437	2.30033647	1.873330601	1.453081154	1.105350636	0.801762075	0.564836877	0.384215197	0.2337722	0.138281437	0.086482201	0.055853088	0.03378211	0.018917982	0.009909419	0.008107706	0.00720685	0.005405138	0.003152997	0.003152997	0.003152997	0.002252141	0.004053853	0.004504281	0.004053853	0.004954709	0.002252141	0.000900856	0.001801713	0.001801713	0.01216156	0.040088104	0.085130917
EPD-C-5-12-S_S35_L001_R1_001_val_1	0	0	0	0	0	4.07E-05	0.000121996	0.000162661	0.000487984	0.00121996	0.001545283	0.001951936	0.003456553	0.00548982	0.006791111	0.009800345	0.013948209	0.017242101	0.022731922	0.030255008	0.039160716	0.047293783	0.057744774	0.071530322	0.084217906	0.097027486	0.116058862	0.135456226	0.157293511	0.18954112	0.215322942	0.232280386	0.253019706	0.268187875	0.281160117	0.298808872	0.30474601	0.303282058	0.301452118	0.295067661	0.28819522	0.27302705	0.257126905	0.252857045	0.251149101	0.25472765	0.27119711	0.303485385	0.350372515	0.410435213	0.497052373	0.624009545	0.780205092	0.979587222	1.244440541	1.605386042	2.035421946	2.539997406	3.153230637	3.859424821	4.631334185	5.413613208	6.121799994	6.682940933	7.028108285	7.035631372	6.811809376	6.40584735	5.757601266	4.984105954	4.132167214	3.251966067	2.455942161	1.780206312	1.230004347	0.823716999	0.542678878	0.334797692	0.201252736	0.12122336	0.063275259	0.034321542	0.017770751	0.009597019	0.006953772	0.004635848	0.003293892	0.002561916	0.002277259	0.002643247	0.002683912	0.002114597	0.001504617	0.001016633	0.000569315	0.000365988	0.000487984	0.000406653	0.000284657	0.000365988	0.000894637
EPD-C-5-12-S_S35_L001_R2_001_val_2	0	0	0	0	4.06E-05	0.000121905	0.00016254	0.000121905	0.00048762	0.00113778	0.001787941	0.002438101	0.003738421	0.005526362	0.007436207	0.010605738	0.015360034	0.01922036	0.024787357	0.030476259	0.037912466	0.049249634	0.059774102	0.071314445	0.081066848	0.093419891	0.112599617	0.138931104	0.163799731	0.187246133	0.217072231	0.243200544	0.261364394	0.273920612	0.291393667	0.308257197	0.311061013	0.306550526	0.30000829	0.296960664	0.292450177	0.280706659	0.269166316	0.258316768	0.255269142	0.263436779	0.28558286	0.328737243	0.37355766	0.438207963	0.521103387	0.645771602	0.812822134	1.016444176	1.284513347	1.620361717	2.052393158	2.566466688	3.183021717	3.873613737	4.633285276	5.398726986	6.087043445	6.643458657	6.929285328	6.951512679	6.780601821	6.365433909	5.720718817	4.955358376	4.078658004	3.199600802	2.421074617	1.75807377	1.224007815	0.811237369	0.525451333	0.331215978	0.203784582	0.119873284	0.064487763	0.03640897	0.021739731	0.014831779	0.011093358	0.007476842	0.006176522	0.005079376	0.003738421	0.003616516	0.003575881	0.003453976	0.003128896	0.002844451	0.002316196	0.001747305	0.00154413	0.001828576	0.010280658	0.037749926	0.067982374
EPD-C-5-12-S_S35_L002_R1_001_val_1	0	0	0	0	4.11E-05	0.000123379	8.23E-05	4.11E-05	0.000287884	0.000781399	0.001521673	0.002796587	0.003577987	0.004236007	0.006580206	0.008718772	0.012584643	0.017560923	0.023236351	0.030639082	0.040262632	0.049228162	0.057659051	0.069009905	0.07925035	0.093356666	0.116716395	0.136169128	0.155416229	0.182765208	0.210319819	0.233761801	0.259095592	0.277890304	0.287431602	0.301702423	0.306102935	0.302237064	0.298247815	0.291091841	0.281015901	0.270323068	0.260987401	0.255805489	0.246757707	0.247210096	0.268883648	0.300304129	0.3450084	0.406944584	0.490430942	0.611506723	0.771200086	0.970251302	1.246455428	1.604048471	2.021110122	2.523714444	3.145091475	3.8583035	4.637276453	5.404199405	6.104292145	6.676441014	6.994511697	7.01540385	6.849952808	6.455140477	5.803823511	5.035749023	4.148490563	3.25650258	2.467988328	1.781549515	1.227578464	0.818783197	0.530981458	0.331477852	0.200984152	0.115564859	0.062141816	0.035368605	0.019617238	0.010980718	0.007772868	0.005387543	0.003948123	0.002796587	0.001891809	0.00143942	0.001398294	0.001274915	0.000699147	0.000287884	0.000411263	0.00032901	0.000246758	0.000205631	0.000246758	0.000287884	0.000699147
EPD-C-5-12-S_S35_L002_R2_001_val_2	0	0	0	0	0.00020558	0.000370044	0.000246696	0.000123348	0.000575623	0.000945667	0.001356826	0.002343609	0.003165928	0.005920697	0.00863435	0.010443452	0.013115989	0.017227584	0.023066049	0.029068979	0.037209937	0.045885403	0.055424304	0.069198148	0.083136456	0.101350824	0.117016002	0.133010107	0.160763375	0.187406513	0.21252836	0.235676641	0.253562081	0.273338854	0.287482742	0.304792558	0.315153778	0.310384327	0.302983456	0.294390222	0.292704468	0.28719493	0.273256622	0.260510677	0.259729473	0.268158244	0.286249263	0.322307954	0.369221256	0.433115446	0.516745294	0.639969804	0.800774296	1.008821017	1.290300829	1.635263672	2.050822607	2.562099479	3.149810908	3.841463465	4.638455093	5.390013593	6.043222734	6.625465741	6.932519676	6.938604837	6.787421479	6.372972675	5.725889811	4.958871712	4.091283994	3.220530346	2.441876433	1.775304608	1.223405174	0.819029779	0.54137375	0.333738188	0.200686965	0.1180439	0.065867756	0.038361184	0.021914803	0.012992641	0.009744481	0.007606451	0.006743016	0.006372973	0.006167393	0.005756233	0.005303958	0.005221726	0.00497503	0.004604987	0.004111595	0.003700436	0.003412624	0.003618204	0.015089555	0.043089518	0.100610736
EPD-C-5-12-S_S35_L003_R1_001_val_1	0	0	0	0	0	3.95E-05	3.95E-05	0.000157968	0.000355428	0.000710856	0.001500696	0.002211551	0.002961899	0.004581071	0.00675313	0.010070458	0.014098641	0.01804784	0.024248082	0.030606293	0.037398915	0.045968677	0.055367771	0.067965716	0.080800613	0.097861153	0.11942378	0.135339053	0.155322	0.184585565	0.212703863	0.235451249	0.255789625	0.269888265	0.28288113	0.303416966	0.308353464	0.299112339	0.292161748	0.291964288	0.290700544	0.274508828	0.259146444	0.250300238	0.246706467	0.249589382	0.263964467	0.301086938	0.34594984	0.40368713	0.488713386	0.614890297	0.785930109	0.990814558	1.252251537	1.591013834	2.027044905	2.546720012	3.166151889	3.871399861	4.646667133	5.410758171	6.109174029	6.674067466	6.987317937	7.029613859	6.858455571	6.435891269	5.771951919	4.995855316	4.127702881	3.262038442	2.463273436	1.783221354	1.235506933	0.815786055	0.529469121	0.328336412	0.196472654	0.116343405	0.062989725	0.034239556	0.018166316	0.00951757	0.006318719	0.004383611	0.003356819	0.003001391	0.002566979	0.001856124	0.001461204	0.00118476	0.001105776	0.000710856	0.000236952	0.000236952	0.000236952	0.000315936	0.000236952	0.00019746	0.001066284
EPD-C-5-12-S_S35_L003_R2_001_val_2	0	0	0	3.95E-05	0.000118391	0.000236782	0.000276246	0.000197319	0.000355174	0.000907666	0.001183912	0.001420694	0.002565143	0.004301547	0.006906154	0.010615745	0.014680509	0.018271709	0.024230733	0.032162944	0.03760894	0.044830803	0.056196359	0.070482231	0.083899901	0.09625205	0.114326441	0.135597394	0.160854185	0.187452742	0.213183098	0.234532978	0.255527685	0.275890973	0.291913249	0.30406808	0.307264642	0.303989152	0.29889833	0.295149276	0.287217065	0.280745012	0.272339237	0.264841127	0.260421189	0.265314692	0.288440441	0.323129064	0.36567097	0.424471936	0.510029314	0.642153899	0.808533007	1.006798812	1.271600475	1.621328097	2.048720349	2.547620889	3.165820301	3.864723051	4.634699989	5.412688064	6.09410838	6.624224735	6.924820006	6.969137781	6.799088546	6.373235379	5.714348856	4.957039778	4.099413885	3.224581803	2.445764989	1.782932092	1.237227562	0.819819635	0.52932708	0.32964058	0.201107195	0.121903478	0.066417466	0.03571468	0.021468272	0.013299279	0.009392369	0.006629908	0.005169749	0.005327604	0.004064765	0.002920316	0.003157099	0.003038708	0.002446752	0.002209969	0.002131042	0.002052114	0.002091578	0.002052114	0.010655209	0.03539897	0.062944658
EPD-C-5-12-S_S35_L004_R1_001_val_1	0	0	0	0	4.03E-05	8.06E-05	0.000161151	0.000201439	0.000644606	0.000805757	0.000966908	0.001853241	0.002981301	0.00467339	0.007453252	0.010434553	0.013375566	0.017323775	0.023487816	0.031263371	0.03783029	0.048143979	0.060190046	0.069738266	0.079850516	0.097496594	0.116311019	0.135085156	0.162521181	0.188587419	0.210504009	0.228593253	0.248737177	0.269606283	0.289266753	0.306308513	0.309974707	0.304052394	0.296115687	0.289871071	0.285439407	0.272386145	0.257640792	0.249744374	0.249220632	0.258406261	0.269163117	0.297485474	0.345710029	0.410573465	0.493002404	0.618499052	0.784605852	0.98894582	1.258914694	1.613649201	2.032239948	2.544781958	3.16215295	3.859374459	4.65260191	5.432614947	6.109168789	6.644513722	6.972738824	7.003961907	6.835800427	6.436346408	5.782313473	4.993034231	4.111495815	3.249779021	2.468799076	1.798288411	1.238972209	0.823241899	0.531759314	0.327298482	0.199787441	0.116351307	0.063413074	0.034244671	0.017726653	0.009628796	0.007211525	0.004753966	0.002981301	0.002538134	0.002538134	0.00205468	0.00169209	0.001410075	0.001007196	0.000684893	0.000322303	0.000201439	0.000161151	0.000120864	8.06E-05	0.000241727	0.001651802
EPD-C-5-12-S_S35_L004_R2_001_val_2	0	0	0	0	0.000120819	0.000201366	0.000281912	0.000322185	0.000523551	0.000966556	0.001772019	0.002335843	0.002738574	0.005195236	0.008215722	0.011236208	0.014296968	0.018324283	0.024405528	0.030245135	0.036608292	0.045669751	0.056825413	0.067900529	0.080224112	0.097622112	0.118040599	0.137130071	0.157025006	0.182558183	0.208453817	0.234671637	0.259318804	0.278247184	0.297175564	0.308250679	0.307807675	0.303297082	0.298101846	0.291013772	0.290369401	0.288597383	0.274582327	0.265480596	0.258191156	0.265359776	0.291617869	0.322104643	0.371117064	0.434265361	0.506394571	0.634584003	0.807798815	1.003606863	1.278753014	1.62200106	2.046882778	2.566889673	3.181055189	3.880921965	4.650058557	5.421571265	6.079916425	6.627147968	6.935479194	6.956582324	6.767499891	6.349021604	5.709806189	4.938937852	4.073790074	3.215367911	2.451708468	1.764205548	1.218907116	0.817383824	0.530518187	0.333783856	0.202493391	0.11767814	0.065564686	0.038098399	0.021264222	0.013008227	0.011236208	0.009101732	0.007047801	0.00587988	0.004792505	0.004107861	0.004470319	0.004027315	0.003503764	0.003906495	0.003785676	0.003664857	0.003745403	0.003664857	0.013330412	0.041803528	0.094440533
EPD-C-5-13-P_S18_L001_R1_001_val_1	0	0	0	0	0.00078428	0.0019607	0.00352926	0.005097819	0.005882099	0.010979919	0.019606997	0.025489097	0.038429715	0.064703091	0.094505727	0.130582602	0.187442895	0.247832446	0.332534675	0.427040402	0.505860532	0.630561035	0.776829235	0.931724514	1.119167408	1.334844379	1.561109129	1.841881331	2.180690245	2.499500022	2.716745552	2.996733474	3.230056743	3.39985334	3.596707593	3.648470066	3.630039488	3.461027171	3.218292544	2.958303759	2.589300069	2.222257079	1.879134626	1.55091349	1.226613754	0.937214473	0.770162856	0.618404696	0.459588018	0.388610687	0.392139947	0.396845626	0.395669206	0.470567936	0.59369988	0.733693841	0.907019697	1.10701107	1.354843517	1.645027077	1.981875292	2.282254491	2.541458996	2.764978766	2.838701076	2.893992808	2.836348236	2.639886123	2.405778574	2.072067479	1.745022764	1.388959692	1.028975221	0.746242319	0.501546992	0.320770477	0.215676971	0.131759022	0.07176161	0.045880374	0.029018356	0.013724898	0.005882099	0.0019607	0.003921399	0.00313712	0.00117642	0.00117642	0.00078428	0.00078428	0.00078428	0.00039214	0.00039214	0.00078428	0.00078428	0.00235284	0.00274498	0.00078428	0.00039214	0.00078428	0.00078428
EPD-C-5-13-P_S18_L001_R2_001_val_2	0	0	0	0.000391744	0.001175231	0.002350462	0.004700923	0.006659641	0.010968821	0.016844975	0.022329386	0.037215643	0.057194567	0.083441389	0.124182725	0.150429547	0.191562626	0.267169143	0.347476584	0.442670281	0.537080492	0.662438447	0.789755121	0.931566308	1.118036268	1.323701664	1.551696446	1.827483948	2.136569658	2.448397573	2.709690562	2.978426679	3.277718799	3.427756602	3.520208094	3.602865996	3.554681532	3.440292397	3.252647207	2.968633089	2.622331736	2.253700998	1.854906001	1.512130341	1.255538275	0.964864515	0.758023889	0.640500805	0.502607054	0.387042688	0.372939918	0.400361971	0.43170146	0.501040079	0.593099828	0.745879837	0.925298411	1.125479396	1.370319154	1.629653424	1.937563903	2.254092741	2.505983884	2.710865793	2.892243085	2.891459598	2.792740207	2.622331736	2.351636901	2.08368427	1.711136096	1.343288844	1.025193032	0.7266844	0.508091464	0.331806839	0.213108525	0.129667135	0.06620467	0.039174361	0.023112873	0.015278001	0.008618359	0.004700923	0.003917436	0.001958718	0.001566974	0.001566974	0.001175231	0.001566974	0.001958718	0.001175231	0	0.000783487	0.001958718	0.002742205	0.001958718	0.000783487	0.009010103	0.038782618	0.066596414
EPD-C-5-13-P_S18_L002_R1_001_val_1	0	0	0	0	0.00079969	0.001599379	0.001199535	0.000399845	0.001999224	0.006397518	0.013594725	0.02798914	0.047981383	0.068773316	0.097961991	0.144343995	0.200322275	0.261898383	0.321075423	0.401844084	0.513800645	0.646549139	0.799289876	0.908047678	1.12876204	1.389860734	1.590582854	1.827291011	2.072795755	2.381875832	2.730140705	3.034422644	3.27592894	3.439065643	3.522633218	3.57541274	3.557419721	3.394283018	3.177567104	2.94525724	2.610587092	2.2443292	1.896064327	1.543801005	1.245916584	0.999212306	0.784495616	0.61616093	0.502205144	0.419837103	0.349464408	0.352663167	0.418637569	0.480213677	0.568179546	0.721719973	0.893253418	1.134359868	1.394658872	1.684546396	2.01641763	2.28791229	2.528219051	2.728141481	2.882081752	2.932462205	2.842497111	2.660967545	2.381076142	2.084791101	1.75971723	1.343878575	0.982018977	0.734515008	0.531793664	0.344266425	0.217915449	0.150341667	0.094763232	0.051579987	0.02958852	0.017193329	0.007197207	0.003598604	0.003198759	0.003198759	0.001199535	0.000399845	0.00079969	0.000399845	0.000399845	0.001199535	0.001599379	0.00079969	0	0.00079969	0.001199535	0.000399845	0	0	0.001999224
EPD-C-5-13-P_S18_L002_R2_001_val_2	0	0.000399675	0.000799351	0.000399675	0.000399675	0.001598702	0.003597079	0.003197404	0.010391562	0.016386694	0.0211828	0.033972414	0.048760407	0.075538663	0.122300692	0.154674404	0.194641951	0.253793919	0.303753352	0.399275788	0.529170314	0.653069707	0.774970724	0.914057785	1.105502332	1.322126433	1.576719704	1.794942507	2.074715331	2.410043045	2.712997046	3.001163056	3.219785534	3.440006715	3.565904486	3.622658401	3.559509678	3.375259289	3.243766062	2.993569222	2.623869418	2.243378377	1.856892204	1.548342746	1.298145906	1.0343601	0.779367154	0.625891776	0.515981023	0.428052421	0.386486173	0.366102725	0.419259561	0.504390435	0.587123256	0.724611615	0.914857136	1.142272475	1.364492032	1.663848955	2.022757521	2.359284261	2.618673637	2.757760698	2.842092221	2.839694168	2.795330192	2.594693109	2.298133915	2.033548758	1.691426562	1.317330328	0.988397421	0.712621351	0.507987514	0.342921548	0.203834486	0.124299069	0.080334768	0.054355863	0.026378581	0.011190913	0.006794483	0.00439643	0.003996755	0.003197404	0.001598702	0.001998377	0.003197404	0.003597079	0.005195781	0.005195781	0.00439643	0.003996755	0.003197404	0.002797728	0.003197404	0.004796106	0.015987019	0.045962678	0.09072633
