EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
CAF29629	375.7545493	532.3589887	455.6985276	543.7215715	400.4477811	382.7107114	326.3583034	404.3085219	421.3459185	319.4032921	452.6987128	365.0120763	278.1537601	487.2710048	675.5927627	603.7891503	424.1619634	421.6396459	475.4034186	520.4687608	377.5285206	77.37649859	418.9452984	320.8150503	446.146673	695.1430244	426.5099967	301.7514515	328.4807286	352.1506788	422.2013242	467.6565369	545.3969902	486.0722163	567.1923493
CAF29630	5.773938676	0	0	0	0	0	0	17.23418824	0	0	0	0	0	0	0	0	0	0	0	0	19.24963472	0	0	26.60032554	0	0	50.5305186	0	161.2223017	41.98965483	17.31483692	0	83.31827595	0	0
CAF29631	103.439331	100.9899007	103.7739178	112.7789598	14.82764887	127.2628241	137.2742886	144.1247493	76.3060243	62.23814758	12.32515012	148.0538771	137.1992311	210.2865987	104.8531397	104.3858925	11.24544315	133.9378906	40.47854119	92.21345162	85.72657609	0	89.26679082	140.1197959	112.7483559	183.5937253	11.52033349	30.97018857	170.1038061	58.14745899	89.37548214	100.4548393	137.4484348	41.92874625	120.4200036
CAF29632	42885.77347	42532.59068	35923.82264	42062.9389	73765.40812	47815.69847	33786.52924	39908.28944	38367.28287	20721.44029	53852.81106	38066.49527	38659.06849	30832.15679	51913.51594	54777.75906	62477.97271	51748.31594	44201.40351	39913.56331	35945.43708	39230.15249	41131.44885	41555.08083	42797.05247	55569.65468	19582.194	37572.63676	48174.88038	39951.5752	35861.795	34252.6122	40732.1688	65643.66157	37889.91043
CAF29633	23.34557154	0	23.71123609	41.26317741	21.09647876	26.5309551	16.48036092	17.09984895	58.55318231	0	13.70650958	29.35184588	43.46079328	11.60892186	0	32.77661623	38.1393702	10.20327524	20.04186809	14.56740461	18.75550682	0	26.61597937	32.56751102	18.78807997	70.40485338	25.58580605	96.84098235	65.31884942	0	40.17604087	18.63263489	16.47912837	39.98303743	0
CAF29634	7.909732413	9.522647476	2.735099947	8.002924972	4.768344911	7.905130373	2.270633816	9.094466595	0	19.36352086	0	11.41687695	7.004813424	0	0	30.54135031	13.78699457	0	0	9.417894383	7.400492424	0	12.33434374	0	13.09065276	12.4174718	0	26.97812431	11.03174793	0	16.66297947	0	0	0	16.39024199
CAF29635	315.1668273	393.6811182	244.7891052	308.2520246	69.42684684	332.7445643	245.3009354	502.8032144	205.890616	353.303031	123.6779489	441.6709574	387.0384918	142.2628022	292.3469797	459.3220085	134.0080031	275.4497734	180.8876711	187.5234805	214.5655039	0	301.801978	168.2763119	248.5678589	289.1904444	350.6413858	89.59416254	156.8538938	212.611657	265.2985975	390.9094146	310.4761156	0	314.2057453
CAF29636	224.4639077	210.4939971	180.7628553	221.9968515	110.0493319	249.6786336	257.1466304	223.7681101	326.4861168	446.350193	313.592677	368.4532368	262.2751476	300.179018	173.465583	105.4506355	202.9658881	410.6308855	202.0167495	247.8368104	264.7713127	160.4278363	358.0517712	263.7678473	375.2978849	496.3973184	362.195547	239.3581735	293.0185582	262.3499421	260.66307	163.9756339	231.8993164	150.9530352	195.9511812
CAF29637	416.487573	412.4251358	384.897643	486.9220671	384.5545105	492.158066	626.5582556	474.2069272	575.5088409	669.7160949	638.0631797	644.2956215	497.4949943	442.2339437	395.152984	297.1659052	413.3147297	577.8104679	428.8816883	481.083868	373.9883019	0	320.6553066	471.1948385	394.1813238	592.549273	646.8972131	358.6693699	590.8751264	503.9079807	464.9948111	282.7451703	300.9768467	219.3098406	544.0608081
CAF29638	399.5045162	312.6876799	366.2316946	394.1443561	434.463597	308.4378773	500.9485975	341.4671847	679.9239376	391.8004522	694.3238202	565.9581129	460.7647408	424.4249023	419.7263403	261.390911	601.544042	794.3360225	337.8960394	471.8825904	320.8145262	0	421.1462723	423.5472656	437.8197357	516.3298444	448.1310947	519.8780311	445.7335493	222.2310654	299.9507458	584.9600795	371.8824138	430.3992626	466.3337658
CAF29639	804.3437219	661.372711	535.7614775	607.9754443	499.172618	747.1546299	689.7549223	522.451631	789.0802888	1083.233109	621.3483731	1037.953845	810.2564232	576.1658674	496.3367454	329.9626921	717.0281218	961.8532926	626.5468761	637.5862227	435.5141451	172.9032604	801.791226	638.015821	756.867476	557.2575449	610.6143125	370.1251124	697.8438608	496.7668529	584.6390011	467.3833326	301.3147857	541.9548778	767.1619878
CAF29640	28.45280825	0	15.49575171	35.21547738	0	8.53831242	38.4223221	27.80652116	23.24567138	74.8810664	0	44.82959537	57.93309449	41.82099782	45.67843322	47.08622936	0	25.64841018	0	37.30121043	55.3227736	0	0	14.56492599	22.63642933	0	30.58136285	0	29.55641926	23.34346221	47.814354	0	0	0	0
CAF29641	53.52085498	101.1043367	129.4529434	83.25897599	12.04806909	80.07724851	61.89427422	84.04312091	34.95201608	73.0017098	43.36794937	62.97954571	84.68251696	51.19240783	93.05490597	142.2031171	19.16329848	109.025557	52.41467536	52.31351897	62.50282601	0	44.44968007	29.37792622	40.92826455	85.06461573	41.0866653	31.74272269	22.80195867	47.13006841	56.8993201	16.84619824	82.44866721	71.95201327	0
CAF29642	173.5026503	94.34354047	207.8133442	195.843879	32.32065781	144.5620003	175.2216259	304.631733	371.3870918	50.12393919	287.0900079	161.1289551	259.4915454	323.4180017	210.8803943	351.5276828	221.8522254	210.2472083	96.26442009	111.7843029	41.77261307	0	0	129.4588213	93.37341719	128.6924474	126.190603	99.68263358	203.5393085	385.0220278	178.4064907	205.9143404	289.3298479	339.6812487	157.2308586
CAF29643	79.13646563	43.99282609	68.18438702	77.5011755	49.01569542	60.95072162	84.65934939	48.57039362	82.25576163	73.23499402	51.17453805	97.30307286	41.69605467	34.12842495	56.80491633	33.64494126	37.64973361	73.39517931	76.15855815	36.9584878	84.33290735	54.89535574	79.32656893	40.14136758	67.30585784	55.42850338	175.1631572	56.03088299	57.68248452	32.56678495	30.50344512	25.70771981	15.20945601	42.41998856	93.91630059
CAF29644	45.10791806	35.2444977	34.94785724	50.13118681	23.05324347	52.22088311	64.18260112	29.38136426	73.08137726	124.8739062	15.77085213	78.58730836	74.59223801	52.56142487	9.203151483	20.92240328	25.73968339	40.59393674	67.2515881	80.43777086	40.12065922	0	83.62253879	8.194319389	66.16163338	33.30776556	35.46916659	0	16.94317217	49.92317085	42.4256848	53.77947345	35.11867203	60.80231399	60.16313422
CAF29645	49.29783875	19.88993826	14.43329549	29.34841074	0	15.50895772	33.0331974	16.26752033	36.05406376	0	0	0	13.88758201	22.40251813	0	59.38901866	23.08820136	20.7211697	0	0	0	0	0	42.89340154	50.7366336	0	0	0	99.30175414	31.78357888	26.41690668	65.29918057	0	0	51.32401678
CAF29646	1.952891949	0	0	0	0	5.490453993	0	0	0	14.56448689	0	0	4.94474065	8.473832151	0	7.569981238	7.944906928	0	7.445824974	10.99627414	0	0	0	0	0	0	34.72979118	0	0	0	0	0	0	0	0
CAF29647	404.4821439	423.4090096	569.7417203	532.8458818	156.6905926	589.3059781	377.7177594	554.5251842	318.232466	504.5938518	298.3484616	619.3589168	458.6204271	451.7496036	692.8437342	594.893276	439.3593904	461.6930629	339.0545279	625.1853786	344.4436957	0	353.3665927	212.9330672	492.6875491	230.7114638	425.3903686	258.2966502	364.1749093	420.1703109	268.9152755	357.9702941	316.8136169	368.7630393	469.6208862
CAF29648	1119.474688	1125.319023	272.6211478	599.0496812	0	889.0014174	1105.255711	1039.273225	592.924986	838.7319996	0	866.7424609	1191.525076	725.560583	558.5104379	862.9618116	33.05924554	684.1587398	989.0453984	1147.003206	650.7758317	0	264.7475516	1036.573019	1470.846072	245.9587007	495.7319612	0	819.706866	832.2017155	967.7834416	682.474369	342.1741006	1371.203444	747.217375
CAF29649	2544.679984	3076.295665	2744.682463	3514.249055	3456.166848	2314.139055	2486.893161	2704.30553	3280.040698	2304.204385	4309.456356	2400.640742	2009.563223	3594.468405	3283.265518	3753.437941	3480.301583	2483.537599	2568.668434	2148.773117	2805.264715	0	4031.6515	3278.436972	2384.643979	2590.063108	3052.562348	2088.153003	2012.510558	2026.379745	2307.487439	2968.524237	2924.465712	2791.443351	2918.641508
CAF29650	76.52788523	129.0165488	70.03609043	100.6006791	17.91638284	44.78044091	74.52414605	101.5061426	111.4934797	38.48135986	29.66421916	58.03743487	87.67987916	105.3926562	100.6793974	81.55954306	13.13205272	60.9008721	77.18855882	50.85153798	58.12855506	0	112.1393502	45.89640069	52.84006186	78.10256719	49.27385574	11.1242225	73.72491564	62.37923897	70.4332364	74.71904582	36.27687383	32.83771295	125.8304164
CAF29651	28.58394243	31.24405325	46.00019348	47.54063804	60.58065566	53.31908236	30.41633281	53.19234661	36.82486893	84.75358097	52.26511278	47.4232231	69.06609821	36.57344302	7.681578375	46.31806967	55.63933635	60.16926202	32.10507302	61.08774365	41.1910245	131.7899535	17.26159032	32.47497619	25.63195451	46.51042899	15.93042938	84.95155223	66.23630298	22.8845698	33.77217169	23.83347965	42.62779192	28.93933629	34.83826807
CAF29652	138.4692179	125.513271	200.3902933	200.9094813	42.16477298	125.4189084	133.0590601	167.4633539	98.62939179	316.0392836	102.9870617	104.5195088	124.3934817	360.943163	209.2894942	255.0248915	36.21477433	103.1387224	78.89081299	137.0674375	125.4014373	0	67.1876408	104.3206494	106.9270354	93.54406394	143.74987	58.90499954	96.32765533	84.71069667	82.53042257	76.46693439	161.6182946	126.6830605	96.53152458
CAF29653	10.18667803	12.11013432	8.8848877	13.32856845	9.120602854	9.161223602	7.44896881	0	0	0	0	10.24518396	0	15.01195111	0	26.47152824	41.65487497	12.59052211	0	22.14969934	23.50154588	0	0	15.48310361	12.94025482	0	0	0	0	0	31.85797722	0	0	0	0
CAF29654	4922.003458	6350.792349	3657.3474	5441.717072	5213.456602	2745.009966	2642.572435	4269.86299	8017.859586	3505.98274	2662.106946	2995.714358	3992.541069	10264.56979	6249.399956	4929.010514	4742.136546	3271.615743	5365.645128	7368.125092	5715.781991	0	2784.692211	6980.730208	10574.09467	11669.55809	4707.277847	5786.245132	2729.966662	6756.016509	11479.80005	5876.138137	13362.88916	9374.638708	4787.653496
CAF29655	32.97216073	40.09773307	35.96470131	41.62067616	39.01197664	60.93759755	40.75720602	71.66108523	38.77664694	0	45.68490151	16.14522997	39.55040919	24.11469054	25.02781787	30.74701894	69.55013261	20.72929275	36.56602454	41.65470704	28.55651959	0	13.51630224	37.97055683	50.95040161	12.63801514	40.06529088	15.23230036	54.88124425	29.66492237	32.11545702	55.9528367	0	0	28.08002748
CAF29656	62.19604107	44.49722627	28.53987317	26.92022963	30.02750284	33.30673006	33.91433925	33.7607191	25.99534553	20.01271009	10.47796377	40.13567788	47.90270789	25.99011457	39.86677218	31.37119165	22.95594088	41.45769058	13.605513	37.59543221	38.58853798	0	49.53858513	26.74862427	34.76308042	30.75819661	22.96326554	46.23534684	33.60647303	34.49016778	21.39975295	17.44759046	62.39167457	59.30383053	25.86863477
CAF29657	184.0433911	205.6674684	242.4309922	355.6950416	34.43507775	121.1503042	201.0690543	398.6373962	342.5482174	45.97098226	112.863464	195.2069629	310.3259429	292.7705845	265.1862269	240.5740746	143.6448501	281.4961128	169.2274308	299.506103	198.5588071	0	47.89743344	157.9693061	143.8142376	241.0204781	96.34790947	86.50335649	111.8542276	232.2682043	183.0233188	172.5236205	67.24531385	181.0071956	232.7064671
CAF29658	83.1177475	28.33725398	61.62416853	97.5490323	75.5627481	100.0851253	92.83437144	69.93220025	149.15542	100.7434811	133.4200781	59.38322111	80.48104496	48.26548919	35.32463575	119.4221546	105.7610163	157.1682952	58.44134261	116.4921317	62.5211589	0	72.81988293	109.1259592	56.14658675	173.1730056	72.55119244	49.29581521	35.56383601	105.8774613	88.66303007	122.7023735	109.1747698	125.1461484	40.50901772
CAF29659	136.9927224	92.47399241	73.25038274	119.8469681	86.39275	84.74302022	139.0321117	131.4508659	161.3280439	147.4235169	77.28179862	100.1690498	84.23169728	130.573352	85.74795583	145.4173166	96.38525864	109.672094	226.0148608	149.9950736	205.3582503	0	212.762824	154.3359678	245.0350652	140.0503586	142.2374013	117.0121987	202.1427691	192.9430383	256.9324498	416.7555398	324.0455946	274.610992	244.0490541
CAF29660	23.59377074	0	13.76837392	17.0383994	0	42.12951346	36.04274669	26.84846781	58.84563314	42.15410864	0	16.86048758	7.105529635	78.63577401	25.18229982	0	34.27442114	0	9.541844108	62.66423055	27.04256018	0	0	11.18297687	36.64089919	21.95957364	46.11501169	0	0	0	13.54376902	0	0	45.53197229	55.2976755
CAF29661	35.51424384	76.21199503	36.79844604	17.67044989	47.39875059	38.63859718	72.05493714	28.17110481	99.84391301	92.86109765	48.50961033	32.67182013	44.83887496	84.12822299	49.02855358	94.10934075	75.13335282	44.24879187	77.17517852	81.42535392	36.57230022	0	29.16963478	61.09039965	97.48420567	149.4605834	26.21800921	0	108.909209	67.1450601	8.791875976	136.9598654	63.66923333	0	75.3194218
CAF29662	36.27766523	65.91591301	57.64976816	51.32455833	16.31866664	0	15.41585589	21.27445901	26.84175461	111.2782049	0	10.99525041	30.61545353	56.41156753	50.94041275	0	26.48672245	0	52.17549826	112.8007582	75.5924675	0	0	116.2199226	161.3459651	78.53225451	195.2140653	43.33399664	39.85077247	61.96033561	123.305376	0	185.9504518	47.10677424	69.93466973
CAF29663	0	0	0	0	18.11197434	0	0	0	0	23.10705635	0	0	0	0	0	7.461329825	0	0	12.37131676	24.3059968	8.926121958	0	31.85641001	27.40977621	0	0	0	0	0	0	26.66984693	23.48839732	25.92911054	0	0
CAF29664	328.2698213	282.3038715	156.7871494	153.0413364	153.8328839	65.15659042	254.1817386	215.4664654	138.9471119	571.9754388	11.71731813	136.635376	126.9914018	445.3132642	194.3907151	63.86006926	185.2156823	45.03685268	118.4935152	195.953404	171.8873124	61.06981283	13.44132222	184.9988034	339.810358	202.0377809	147.8668281	232.7292937	42.33089659	156.2404872	341.5288968	532.1496196	445.3191199	26.12926488	16.88101839
CAF29665	0	0	0	1.261300104	0	0	0	1.997373487	0	4.999599011	0	1.850358588	1.700189175	0	0	0	0	0	0	0	6.783275539	0	0	3.039809418	5.104314442	5.779970858	0	0	0	4.518485995	3.680840545	5.184795665	4.415232423	0	0
CAF29666	4.346473485	7.252900453	5.704096257	0	0	0	4.477757865	12.38646543	0	0	0	0	5.727925678	0	0	9.315311832	0	0	7.862983685	0	0	0	0	8.935483424	7.341751614	20.37233136	0	0	0	0	6.245911298	0	14.50392993	0	0
CAF29667	0	0	0	0	0	0	0	0	0	42.56816648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1009383	0	0	0	0	0
CAF29668	17.95773664	11.97338458	12.86705456	0	11.93987836	8.77154116	10.03645433	14.30151654	23.52837322	0	0	14.22614889	20.32378233	20.35176875	0	18.32244788	6.134475384	6.007549775	11.45183291	42.90360376	15.12051441	0	0	0	28.21273451	0	45.29115639	0	0	11.30073343	13.30016139	68.43820079	0	0	16.79249843
CAF29669	46.22228974	39.12354143	27.37389652	36.38957129	0	16.78897712	36.60726789	66.45721708	32.8246212	116.4924546	0	34.53880581	39.69642499	120.7530787	36.78655469	43.62270761	26.93149032	25.25993695	24.90562324	25.80323714	35.3571382	0	0	93.27825745	14.76165409	37.00577	20.45072916	23.93364043	60.41081326	58.27907272	19.03437896	44.62730682	27.23924363	32.42894062	21.19370236
CAF29670	35.89709855	33.10225632	24.53324311	37.08112785	0	16.52074042	13.30550107	47.32197597	0	24.70392927	0	9.473051884	15.93421597	209.0448315	31.42645634	98.42246465	0	0	24.9747437	76.81861419	58.74881812	0	0	56.5778592	132.2066441	127.2307919	32.07520542	0	29.36804629	22.00215486	100.4542412	164.0480724	152.5109424	0	0
CAF29671	20.32626784	46.5636377	23.3404158	44.20527819	26.81594912	0	19.33029254	18.88306865	44.69281144	0	22.69649358	26.84964463	34.64978976	43.71865416	24.31137708	35.33807157	0	24.08841513	23.6013338	65.88847245	11.05188698	0	0	0	0	0	29.05478387	0	53.52766142	62.46178023	18.09897535	46.94295455	76.63844626	0	31.95310431
CAF29672	138.6997198	155.2181701	165.7713363	163.8834301	69.01880972	126.7265335	159.6700661	227.0834554	132.2417221	84.90070339	141.5349792	90.05142745	123.8284246	161.7901965	168.0731178	244.2793765	211.4658818	166.8176965	102.0334424	43.76720818	147.4841922	0	126.8908635	89.6934634	89.45717759	218.6601149	115.3576695	230.2418442	142.0099782	62.00169952	103.1964172	93.4009079	135.8794236	171.7048824	103.6477985
CAF29673	38.21684186	55.96937122	59.64371742	81.38673178	7.253569588	52.75179258	53.44366854	54.67824111	52.26369969	73.98631017	0	72.43986805	29.85571549	60.01703523	12.8897469	64.50505636	10.31894491	39.70248232	39.68842939	32.75664786	44.51458146	0	25.07708338	74.990562	20.05814015	26.34188629	70.28098386	0	23.41377211	42.96264473	32.61275903	93.67224403	36.31556189	48.25674721	0
CAF29674	10.43100939	0	8.57347809	19.21523423	24.11706238	18.15770205	35.11453182	29.47305685	43.23504627	0	38.48428682	36.47320105	26.89160459	13.52379174	15.88633159	25.72460263	19.89245182	59.53305381	66.46972546	78.17394547	0	0	0	30.36537631	39.46484187	0	31.0353571	42.34667782	31.48355462	90.39698715	19.95961662	0	0	0	0
CAF29675	52.28391936	59.01409866	0	38.38060395	6.732824749	17.15257781	69.96530383	60.47074192	0	0	0	18.20559397	66.01763953	99.1249122	0	13.21405315	0	0	24.30184639	18.17710173	9.810230109	0	0	58.94433506	95.4162219	0	28.42191317	0	28.48435339	65.34166357	9.022001362	22.05830257	0	59.02506001	0
CAF29676	109.3219591	144.1828125	197.2449521	73.61390758	0	29.18124736	135.7659797	187.9902619	69.46356503	156.7124997	103.3235598	127.5981365	55.46007957	41.00162379	82.74007209	79.71984099	31.74237927	42.65646996	191.460274	162.7061035	0	0	0	90.09860942	70.60192971	0	87.1279275	0	0	0	79.36912257	138.0457639	60.20321358	160.9241145	98.7407249
CAF29677	147.8313065	35.21224491	105.3061824	51.33143298	0	88.31234623	135.5305137	89.9332421	102.8580519	108.9059392	0	47.41911934	132.3158679	314.5241025	72.61408654	119.4825813	0	259.4791188	0	79.35790538	0	0	0	202.3784938	52.86097298	0	128.8110592	0	0	0	77.2450593	0	88.87479157	0	310.6101652
CAF29678	84.32887421	69.6592252	47.79243895	126.0897843	6.177701716	37.96684941	107.4566054	79.67161265	54.3166883	110.078915	0	86.53355871	120.9372257	91.96140548	57.90243574	107.7899784	18.67612969	100.3918038	110.5792471	131.9902231	56.11943586	0	25.63351238	74.36267179	69.46885916	0	48.38604106	0	26.42821742	112.277017	41.47157948	41.65862879	51.4191405	91.44510544	0
CAF29679	60.34628841	56.74689978	44.85451639	79.84203993	59.41966366	74.90212329	52.21781211	112.515117	36.93773684	52.94921035	50.19128777	88.31415339	84.50535833	55.74023955	54.00693478	100.3275827	28.39351433	48.67516711	69.8201937	88.86974873	72.66391177	69.34674037	65.66630988	58.57261972	48.91160684	99.37836136	149.9954224	60.44983604	105.5532018	107.5943526	61.23989494	132.3265765	136.8579487	180.1688794	176.8240183
CAF29680	8.48059393	7.195425807	5.120335585	16.06012214	4.149476517	5.157579454	8.5834372	12.67512914	14.18048005	32.14576727	45.40886006	22.43546169	15.79978227	45.39861233	0	0	0	7.084441857	16.4965138	12.1606417	29.86488806	0	0	18.6833267	22.28698025	16.47766647	0	58.93762596	0	14.336554	22.99186256	62.02493163	0	0	21.74207685
CAF29681	11.12084016	6.983693233	17.76761066	14.11808473	6.604244348	17.42328432	12.44028471	8.880893377	14.60211074	0	7.513192709	25.30194503	7.511534342	16.67458893	8.631959556	7.553496469	24.38366401	7.141086117	48.93120244	37.96604971	26.57091464	0	25.46566871	40.94902138	93.79164088	38.60135106	56.10019656	20.98607694	7.721701522	38.21597934	39.20692773	119.4080198	91.89128461	31.50723941	9.535926643
