EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
AAS95765	299.6355626	374.4842349	300.6739573	415.8963753	405.4746811	361.9182587	429.9194664	351.5843702	257.1764202	108.883228	368.2054396	312.5885033	293.5079747	252.8149189	461.2827094	63.29932286	421.9999924	264.2755594	214.3113465	198.7411493	250.2800633	289.0554799	190.4898276	236.0679438	239.3676032	206.3540731	204.7485725	418.6499208	316.2262089	306.8625773	323.7342253	320.5961898	296.8507433	231.3477097	251.3420734
AAS95766	853.9993572	663.6589282	1254.124539	746.2358327	543.6097639	628.5488428	388.5290792	207.9331963	371.6269307	192.7708215	575.1010128	429.4827247	290.4075373	281.4923093	250.4575394	709.3794105	448.5416314	708.5148073	498.7139599	282.3771572	513.7896147	368.6871138	380.7472678	471.3643774	559.7652439	555.7715875	295.364977	528.4221025	649.5900607	440.1778004	582.4729843	476.056889	563.9970607	280.9242974	473.948777
AAS95767	313.8404008	427.7125739	406.527663	313.7380598	347.9514124	227.8968959	284.9799215	320.5974248	222.852937	124.258627	324.3305091	305.1791748	257.295837	183.1438468	318.8150145	494.3490721	388.4081255	263.4568448	300.7095563	324.0351396	317.7589004	467.9390425	244.1763725	367.9169041	299.9783954	302.0917476	275.0248099	345.108423	366.8535946	373.3881054	352.8982004	322.4798498	318.8428829	208.3667203	338.0684244
AAS95768	448.5577722	727.2861185	558.9232304	562.323358	641.670549	388.5352931	335.1951659	520.5322811	299.9234349	260.5573965	505.323518	489.3171568	308.2216399	330.192863	302.2732002	260.5223205	579.5434167	323.3484605	253.6062067	248.2772584	306.8965683	341.9757324	286.1023742	251.4200052	250.5363525	292.8529571	333.8055324	538.5803793	323.080491	386.5233311	340.3051848	351.6812472	295.8634277	290.3716699	326.7798968
AAS95769	235.0406756	105.0581482	320.2517903	160.1062477	484.7275805	206.0984031	163.0869658	120.4163848	122.8464434	231.9920354	241.9595964	281.1571316	37.94570207	79.53321602	71.90276334	260.3565645	452.9481928	296.2794152	147.1531895	51.33081853	115.2731272	166.1281126	129.020245	119.5133161	131.147878	124.9834691	81.85436619	191.6271046	168.8151698	103.4288208	114.8115119	59.90607428	56.56066607	125.1067804	101.4438906
AAS95770	383.0931443	975.1368571	481.2634663	619.6120215	2005.912461	1504.211452	238.0139594	504.3249261	593.8511779	987.8905123	829.7963724	663.0835197	1158.06866	289.4241907	699.1564886	1151.45614	774.136026	0	835.3289664	972.0737665	588.7407517	840.1685307	836.6084319	600.7463344	596.0874744	705.4820464	132.1005894	842.6897488	1311.887964	350.699606	857.8982467	538.3587973	749.2976879	614.0503307	715.1062707
AAS95771	101.6026771	52.8194429	65.49877397	119.6419336	78.93366098	184.7427445	219.6822279	66.02347505	152.4757857	39.75372504	37.11085087	229.5214592	163.8977701	87.90949756	91.73487513	0	290.1873651	288.3202138	61.62495155	42.29389342	98.95658448	0	41.14752597	46.58555575	65.61474185	55.83096814	63.67196597	55.47829775	92.7875445	76.45560561	84.54331275	44.57046039	39.64667191	61.75688274	67.2592459
AAS95772	29.94970779	37.88157689	22.33092377	16.89271106	16.83197806	52.80870017	64.09409377	57.59355189	43.76484187	39.00189672	19.4056359	12.19156847	0	15.46280424	0	69.90855504	7.646677316	0	25.47008003	10.83437436	30.10741477	0	21.8044472	7.596991018	19.10653452	17.87909507	10.76301508	22.0263774	17.61460703	13.34223499	9.642809681	21.65076826	4.566579289	28.55118994	18.47023369
AAS95773	7474.354477	11572.36638	6531.324466	7748.338412	8838.707331	9185.332237	6449.697365	8073.235522	1696.698053	3668.432137	7562.715906	7307.888908	5521.169534	3591.563728	6408.009881	6927.439634	9471.846179	6671.498679	9825.108089	9133.450771	8240.583396	7018.109079	9179.021455	9893.48627	7897.912844	7338.494803	6456.610149	7079.30713	11114.04492	9712.773234	8147.652829	8676.749779	7435.784611	6116.113115	9386.939916
AAS95774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAS95775	0	0	0	0	0	0	0	0	0	240.6350357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.0086671	0	0	23.5545315	0	0	0	0
AAS95776	1409.648856	1145.817613	1086.044805	1048.007037	2323.461253	1894.116991	1982.434002	1168.040325	1864.094638	1081.939407	2214.585919	1621.554381	1754.787112	1703.641141	1218.533826	744.0496353	2880.381526	1902.60465	1771.064223	1612.001788	1628.088199	2358.488625	1703.448977	1700.393867	1446.369716	2067.923123	1743.946021	2751.566064	2168.607058	1636.439924	1648.950841	1408.843088	1196.395577	1654.659428	1926.842016
AAS95777	1453.485701	1362.2682	1031.864868	713.3901196	2111.708566	2313.956523	1169.548121	1275.819353	1828.539784	1227.765766	1400.732763	1142.542788	858.4370374	1844.609542	1654.087307	829.1294809	2356.98243	1083.511685	1598.148739	1279.530008	1282.815462	1515.014669	1610.023315	1506.083311	1534.098624	1811.719962	1537.401325	2466.526808	1720.800232	1668.61752	1462.886925	1249.75655	1513.747578	1205.028621	1395.334533
AAS95778	905.5412879	961.519478	754.1719043	684.687166	936.9534728	1029.420116	944.2158581	749.9615787	1362.073821	676.7677149	711.5116082	1007.996868	834.8627448	1244.692955	577.8365564	348.3301413	842.6375573	985.6531131	850.2076696	808.3815131	760.6133945	613.156105	700.6270315	849.6366823	818.221363	784.546782	978.1109267	765.0974591	764.2870453	883.0264519	778.4237775	749.7235983	696.1088669	868.605597	885.3171646
AAS95779	13994.06143	8536.232536	10847.61727	7469.755716	17055.11052	17139.00439	11906.82077	10670.64931	15427.5449	8726.034138	7992.117082	13854.33365	9848.908362	11045.18706	7684.397283	5309.068014	18328.83161	16247.84438	8344.769409	5924.978711	6795.351715	5162.150048	6223.77223	7591.897921	6696.738725	9226.388552	7430.145111	14675.34829	9125.722433	7157.021456	6206.72717	4228.906036	5754.007429	6028.867217	7944.103149
AAS95780	2720.674986	2430.339327	2511.74685	1762.769981	2122.786869	2267.087528	2697.026764	1236.808853	2333.129611	2001.425015	940.8579224	2105.0799	2541.137611	2631.192285	1895.084844	689.6584922	2352.361954	2416.168935	3011.995271	2042.422613	2017.394083	1188.254255	1661.929915	2328.604917	2373.857104	2327.930862	2103.749959	1935.165583	2802.680448	2168.78417	2200.782866	1849.921589	1808.564348	1607.80393	2137.06614
AAS95781	1617.796364	2351.399449	1250.31525	886.4055846	2931.597346	2496.81796	1396.454812	1746.66631	2808.714758	1798.890509	1811.80149	1743.832871	1679.875156	1921.573449	1365.237907	1012.932007	1795.618798	1506.030276	1874.11352	1730.969062	1584.698947	997.514905	1452.855755	1768.303255	1702.492302	1865.151754	1909.233144	1522.295562	1745.248024	1850.885176	1695.531349	1462.744269	1629.009684	1468.953369	2022.66695
AAS95782	658.9810537	900.5306334	601.1273798	539.4829492	1036.172335	805.3585378	622.9751562	507.1752931	1615.631133	788.1523861	976.5160414	832.6120744	498.4203125	931.5402416	453.8049954	475.0665525	1175.482785	580.6516355	908.2403903	791.020381	837.9744904	777.7028027	723.3569539	691.6424587	875.7008325	1047.248893	1100.561037	952.5433062	863.4567974	870.9640526	929.8709435	835.5840656	868.5598786	842.9586745	941.6212854
AAS95783	1141.197499	686.6333093	1314.763419	980.5514348	1409.67166	1202.590187	999.2065488	1530.817353	1801.679399	880.6045875	1386.855122	1172.318257	1507.364758	1450.742311	862.0866791	601.6069359	1204.414869	1103.493365	1585.472262	1432.802204	1308.939572	821.5764442	1121.944117	1675.680241	1487.728142	1612.132405	1927.249957	1302.29609	2136.664699	1589.820498	1572.115273	884.1471039	1047.13433	1232.975017	1585.351891
AAS95784	724.8836306	933.89521	628.1600358	542.9343936	705.7419815	810.8678267	882.3556284	711.0975854	1443.675263	635.7283551	594.5576531	852.0927536	540.4383603	1195.472187	598.5071057	496.450384	634.4619858	662.3244879	985.0301757	1003.463993	1117.558509	678.4616221	879.4142208	1026.277082	1040.59502	973.0214441	1115.089655	702.1400495	962.5163547	1188.219463	1077.08065	1074.588941	1050.512027	779.6172949	1204.502198
AAS95785	3060.048137	1575.162022	3107.871313	1353.577094	3170.765447	2511.660866	2025.966598	1879.570034	2893.703147	1054.291335	3363.178565	2556.085619	2662.042238	2538.981712	2256.304195	1350.848651	3663.887901	2679.078101	3670.432465	2193.382148	2495.937026	2047.679566	2806.929206	3115.935938	3079.721078	4021.018125	2936.587999	5292.066323	4280.455093	2393.96779	2128.423744	1925.808512	1642.092099	1716.430093	2838.537853
AAS95786	965.6286533	610.3407194	1095.636182	840.4726584	1247.364377	1421.242948	1351.867684	1020.544902	1767.685448	310.8016191	783.8432535	1339.792293	1507.364758	2417.903852	493.1836651	300.803468	1187.664325	1324.192038	1826.73978	1492.919779	1337.815541	672.99932	1423.710895	1454.711418	1605.180364	1825.055552	1581.333298	1063.342679	1456.81684	1682.251923	1609.745692	1608.99312	1369.852454	1339.125184	1867.799642
AAS95787	707.7725879	1101.880761	437.6637387	371.0517826	902.1109144	697.000541	843.8216716	625.0338422	1356.480582	407.4749058	567.3762581	564.4284473	632.5992658	1049.42736	795.8485605	383.5124105	594.9515345	702.4039765	992.6822837	842.2395114	839.2075683	602.7350563	818.7868155	956.7509473	938.3227751	1040.587141	956.5507966	947.4062824	984.6774274	1106.753837	886.3645558	916.0044628	829.5631883	625.8347631	1044.923238
AAS95788	879.1735624	1465.354862	957.1080701	953.1631771	1214.31535	1332.543169	1269.698168	1043.631284	2759.325555	722.6485877	487.684303	1357.088601	770.2202842	2167.644572	1253.692018	397.3145542	932.6799133	1680.826083	1682.835074	1430.319208	1701.042476	601.6732714	1440.181082	1307.001142	1662.642311	1620.268112	1614.968049	933.9381603	1636.67613	1434.820448	1582.315714	1389.049441	1280.266269	907.9377559	1767.39601
AAS95789	1186.514549	857.9671228	1676.843444	1067.315944	462.0910548	1987.655776	1053.437259	1346.896945	1040.541323	706.2308302	1257.254973	1589.297108	1358.854084	2673.131081	1869.659305	0	1005.979912	2194.001407	2590.151289	1596.603577	2370.585312	727.6938252	1945.478239	1490.013891	1847.527361	2032.07631	2285.939764	911.3165169	1543.861587	1581.181535	1781.276636	1181.85919	1459.161185	1366.99219	2329.068956
AAS95790	2253.771008	2914.962349	2961.623447	1059.188486	3083.834292	3542.5093	2783.69771	3606.924263	5982.83023	1269.503591	1600.321272	3344.083095	2110.50337	3719.950176	2853.346849	2548.773465	3402.735804	3244.904915	4067.985355	2623.153787	3042.279794	2151.311554	2622.838234	3509.145437	4176.665232	3555.710244	2986.701538	1936.406266	3656.055241	3420.6279	3015.300565	2706.911404	3312.343991	2197.803371	3645.985153
AAS95791	1359.753018	1034.434028	1379.246347	1123.908773	1655.961886	1695.595273	2114.451823	862.5723378	2122.827606	1098.319787	1534.636606	1365.370129	1040.786821	2597.071742	1238.548526	504.2612681	1661.47018	1197.136708	1792.512692	1399.601992	1401.12121	676.8006192	1728.779372	1674.829232	1771.479662	1870.99281	1449.617019	2128.456004	2097.203582	1732.174091	1816.878081	1516.683783	1399.164362	1154.734316	1873.70906
AAS95792	1161.106207	1338.109	1084.427371	1232.391837	871.9599052	1690.207363	1229.993678	909.951527	2353.777287	1133.549497	517.6840023	1164.310631	2148.229678	3023.780831	1089.559129	993.0192796	1037.990455	732.0256593	2004.723389	1680.707228	1540.75063	286.6730248	1290.130113	1776.98796	1951.147485	1287.018721	1699.151828	603.1107783	1829.00061	1615.976249	1599.356468	1199.364058	1525.581379	1055.460374	1752.691669
AAS95793	1316.771011	1866.22435	1332.779769	957.1805868	1748.901001	1249.621279	1325.325073	1089.118573	2389.059921	755.8875151	972.2651213	1400.394858	855.1979667	2306.099956	772.2136634	390.2550418	1542.921519	1139.993804	1478.106639	1072.589719	1110.967362	1113.425312	1065.497006	1212.728469	1412.670966	1366.8482	1303.706387	1409.037234	1306.802958	1181.240309	1163.488788	905.387698	1217.579989	896.4042496	1075.66913
AAS95794	2712.033256	2001.923287	2096.054305	1334.14493	2033.200641	3091.908985	1685.499615	2918.276715	4942.571283	1942.134783	1796.078533	1787.959247	1358.854084	4709.802381	1869.659305	2067.743522	2179.623142	2194.001407	3785.60573	2965.120928	2759.205855	1039.562607	2325.083749	2946.163831	3033.253877	3443.240414	2344.553604	1649.048935	2605.266428	2926.867949	2733.338286	2184.648805	2756.193349	1515.578298	3163.362313
AAS95795	1084.788748	1101.129345	650.8422182	1086.421599	932.4197414	930.9521207	938.4377927	592.0110759	1882.704186	557.0478572	1003.607272	1040.813094	832.9902315	1856.313938	875.2675315	546.2042414	1261.713277	963.5746484	1478.771296	907.3330137	1088.150275	945.3818978	1120.903454	1138.621182	1109.439413	1159.624848	1156.633176	897.3214428	1115.948536	1157.176912	1012.003534	682.7467605	962.8324595	802.5578669	1121.872787
AAS95796	899.5005154	1076.15298	669.5866893	577.5089752	554.129328	643.3840975	531.9224427	694.6967379	1260.92953	485.6516658	387.7925294	747.6211741	505.3714817	1862.359683	409.0214814	573.5217918	395.1031019	603.0652851	984.7146689	758.5557993	686.9904897	316.3547986	771.2392793	831.9488728	936.2543186	587.2639468	687.3506311	424.7762352	673.226924	769.6823116	672.788693	552.2364684	549.6514512	530.4821448	799.3046384
AAS95797	1082.683517	948.7331919	870.0723791	807.0132123	1156.982503	1252.877544	828.0138821	961.8226075	1986.493881	506.9035639	933.5215174	1088.086871	938.4798444	1934.004998	1013.594763	0	1012.300159	775.7188022	1166.19284	1254.591865	921.8173044	1093.12449	1134.824445	1258.419866	1422.504034	1250.652873	1213.499394	708.8111439	1328.082514	1313.967936	1301.812868	1260.060805	1293.763844	877.1699009	1289.072526
AAS95798	1264.451359	1849.578411	1046.656652	1181.735615	1019.306912	1214.01459	916.3330284	1833.598881	2343.938173	1275.611492	1000.305516	1573.923148	1358.8627	3025.92477	1299.677898	934.1746025	1005.135478	1008.798397	1422.352123	1386.259469	1198.270319	442.5109929	1007.493941	1369.162211	1539.840728	1792.309517	1351.276897	842.9500664	1261.967309	1574.414942	1393.478878	1358.804341	1250.846282	1045.423749	1431.821757
AAS95799	1781.939835	3026.718622	2000.565582	323.1146813	546.7177544	1551.771387	731.4836081	1038.980616	1231.83849	1019.742431	1724.578377	1598.835396	797.8445663	3119.825966	718.643057	0	804.0614086	3578.286865	2052.605985	1742.805084	1988.946772	250.0570055	2320.75045	1854.891438	1992.479056	1992.925801	1229.754321	1026.099109	1468.519161	2263.683261	1941.247356	1803.482843	2337.959638	1063.722281	1480.163628
AAS95800	1889.698957	2912.652145	1929.068048	1280.419873	1147.226232	2207.731589	1754.768628	1502.097809	1855.613648	1297.870571	1448.493559	1672.962266	1426.319623	3340.199027	1501.393917	1639.45066	2198.560311	2091.166651	1827.377313	1462.152089	1533.847341	1038.250256	1470.596384	1872.71955	1938.074456	1490.18147	1377.815227	1639.91442	2010.52094	1778.112985	1644.256815	1718.281729	1464.824967	1402.638853	1759.096819
AAS95801	816.3908803	1010.528292	639.927571	628.6406527	911.2406326	822.0378721	746.70387	715.5675073	915.5315406	480.52473	739.6690877	819.2387042	690.3346236	1418.807728	674.0393852	624.0077012	875.1590667	985.661252	574.9116059	520.9849972	475.6742273	471.9746747	448.3454677	558.3864585	701.6036087	584.87336	460.4194305	718.8285019	575.0812464	539.757353	522.6347612	471.2956282	535.8068661	584.5903262	625.6068209
AAS95802	1508.224462	1872.155062	1025.518411	1073.65054	1272.68645	1480.57978	949.6747599	1198.49759	1129.248878	760.8482199	1053.573	1126.443075	990.6803789	2267.877497	971.8112173	1100.352749	1117.297973	1154.59571	1139.477486	875.4516648	868.2128907	569.3732082	852.1838931	1077.117827	1167.123162	867.8861085	785.2870314	964.0874025	1170.809544	1037.246296	957.8271393	868.2150655	623.8069059	738.1365359	990.4031273
AAS95803	6609.917786	5850.167635	3199.585787	4129.763773	5339.324239	4249.640158	5765.824447	3854.708951	5173.425589	5571.012584	5819.114808	5926.25293	3573.763711	9323.554618	5107.527559	4074.661207	4472.942189	6334.516945	6500.743143	7548.819946	9263.959551	4003.164925	7722.783059	5146.788691	4932.89349	5414.352609	4750.329372	3049.99343	6465.584916	7609.609982	7195.101548	6316.526823	5538.426996	6603.940589	7282.770815
AAS95804	2425.505384	2456.780816	1747.045373	946.4494928	1699.685574	2657.960158	2458.664911	2048.609302	2036.767027	1449.782119	827.7893999	2448.249887	1932.88981	2732.335895	1926.63104	1512.783804	1445.961065	2394.273416	2518.226332	1772.82919	1760.383058	1385.084314	2030.795045	2454.358045	2434.144276	2281.073426	2021.100652	1553.470259	2460.406437	1990.824521	1873.655521	1455.667768	1656.905166	1756.302493	2280.703241
AAS95805	2303.049674	1631.749634	2145.020576	1223.71264	2943.459639	1933.625615	2243.16584	1844.063239	2325.472569	1861.619793	4067.740905	2322.65453	2328.812428	2108.210264	2219.705087	1354.555939	4116.634624	2551.448028	2939.877595	2207.548082	2346.882976	3419.946954	2764.075534	2703.727995	2902.004083	2842.796277	2123.862827	4391.591549	3602.34866	2816.518136	2364.380065	2414.312646	2438.863989	1947.611679	2521.938892
AAS95806	915.9262797	1106.088761	495.549991	854.1210659	900.7504269	1183.363693	1082.31158	713.8380487	1057.224704	666.5758382	761.0309209	1378.761161	767.6759983	1599.195194	860.2637778	679.1424665	820.1953224	1247.483984	1192.998569	1044.315144	1026.0048	703.9471297	959.2383772	1100.132341	1230.540463	1115.221143	1210.584076	944.8382088	1053.905337	1195.215727	1166.865417	999.5803216	1082.903492	905.9513287	1285.9816
AAS95807	1297.762466	1121.125772	1060.208876	1039.894176	1487.242327	1577.414774	990.1508418	905.7543786	1314.243793	825.7091913	1477.194434	1394.08792	1073.152308	1703.626881	957.7402342	793.0179175	1426.703952	1608.266105	1376.183414	1199.471068	1214.33152	1264.188012	1041.284784	1349.697864	1284.31153	1327.860739	1122.875558	1606.481804	1508.861114	1157.556905	1007.532416	941.5515311	789.6811092	1034.225974	1204.877584
AAS95808	1395.603275	1956.802585	1906.046007	1189.441236	1205.779735	2525.784859	1680.004935	1728.08271	2011.003211	1488.469742	1921.494859	2373.585392	1432.405767	3218.232192	2108.624493	1840.379576	1355.087104	1234.088093	1285.118074	1599.51289	1187.778764	2226.108682	1696.933138	1630.915014	1762.326199	1701.373298	1348.972936	1495.088545	1511.413515	2066.527543	1820.159868	2100.110957	1885.28682	1946.301982	1896.060759
AAS95809	129.4761814	94.06178021	25.09330869	46.88215304	16.27115975	104.1446828	102.9940947	123.3467559	63.10181485	94.9917701	71.87646996	71.77087846	110.5765495	126.3582167	81.22631276	38.63231053	66.20541018	48.95043017	80.59650742	68.45498119	69.51316338	53.30708881	72.9228336	87.68141287	76.08405558	62.54893478	64.33864131	24.76676269	87.72489239	74.32902367	62.97316965	81.67262239	48.14935044	67.6116901	73.94032737
AAS95810	44.61052321	31.75532367	20.15736611	28.74140805	28.6639963	28.2241985	38.57855758	69.3296662	43.77470322	40.60097954	9.301502447	32.54562822	42.02638652	24.52627728	32.17662478	30.23186753	21.61537263	9.787903182	39.06667373	45.50609146	40.45774545	12.49200016	41.51936947	45.11979283	41.83723251	28.04146217	43.54281771	21.80389713	31.37085072	34.56543671	41.09702781	48.52079475	38.84875263	25.82783672	44.60632349
AAS95811	1399.37947	1700.224434	2695.92908	596.4256227	5789.878364	2529.704726	1910.51201	1714.559051	1529.548854	998.1903742	5631.868173	2525.617738	2631.661352	950.4664125	0	3819.757394	6879.746498	2412.844861	1381.731984	1122.773144	1057.814541	8403.237573	2190.59352	633.9479231	739.8306765	1083.778747	897.7843671	4044.787127	2480.441805	1209.092851	859.7639897	779.1127986	1696.790395	1259.180326	1646.370049
AAS95812	528.2809597	539.1841987	353.6570248	279.3596648	583.253427	649.4741436	490.6015227	595.9986959	491.7305715	449.1850599	519.943039	532.5456975	434.4877903	435.1658476	122.3386121	578.0442081	604.7802543	527.8387011	385.5403253	326.2185537	279.7610514	404.7502015	362.037014	320.312057	318.5450877	293.1667043	317.5794436	451.6863437	412.8437601	356.4144282	324.8838817	300.3592307	232.3546464	465.0699222	406.1971628
AAS95813	234.3780595	141.0975713	198.7500525	245.8315081	367.1346707	199.424423	329.0121071	153.8039488	251.6196032	283.6792425	446.4716622	335.9295257	219.4928571	208.5972528	287.9883445	250.8459343	468.6311576	193.1298649	186.7509988	186.0486969	213.4461178	372.8518055	251.2099609	211.855628	171.9002476	196.1479838	153.0560495	278.574709	257.6330299	212.5599635	171.7919791	192.7023432	162.6205861	178.3580654	228.2116382
AAS95814	119.4270871	189.0890078	294.6439303	185.6238172	181.4567968	268.2137982	173.4376642	130.4475178	407.1819843	290.6898058	285.7565127	242.1443718	146.816364	255.3875436	127.3998434	478.8657035	171.7796159	139.3495061	201.4132002	189.8071447	185.5306169	169.7417562	195.4044285	196.0098244	192.7718304	264.019536	418.975103	141.8040853	192.6084259	166.6390735	150.8428894	164.2165646	237.7484234	202.9101592	189.8330571
AAS95815	116.3344086	130.9078086	151.9683167	180.0626736	124.370958	147.7003736	169.3754433	143.0158567	403.4778643	211.0872929	179.8694452	111.6183439	164.0887828	210.8767795	262.1409243	204.8359271	143.7337283	135.249768	196.0096332	187.2320845	238.0273683	88.35537706	172.6176342	190.9752873	200.7839039	358.1623425	640.396572	134.1760167	174.4261809	167.6903357	167.1868968	184.9447285	265.8168403	156.967843	184.0696751
AAS95816	0	29.90047578	41.48642374	0	21.25763664	40.53333857	0	98.5963052	27.48066957	40.2828442	40.95709751	40.75837889	0	12.031778	0	0	35.64443565	0	31.23223032	26.9252693	29.77567044	27.20530372	14.66501089	26.46458093	19.61952721	41.78015087	6.472197149	49.87707174	5.319570481	42.57988944	18.11938995	19.83608518	35.81362557	33.6254962	34.33833632
AAS95817	16.51790284	31.86215214	0	0	4.991207647	0	0	0	14.7437382	0	0	10.95428331	34.17161266	26.6035192	31.27143527	0	0	20.0230639	8.384421618	15.62836524	10.86176648	6.002446544	17.13442789	14.33207535	18.02121192	8.172681402	16.13198467	16.73445274	12.63689828	19.08659537	11.0220387	9.906278383	4.40771112	19.82810269	10.64318386
AAS95818	16.91005326	61.35186082	0	28.49687843	52.42266573	42.55221721	0	0	13.76691681	0	20.38681108	0	0	0	0	0	68.27965072	0	23.39893024	16.53006806	22.21828311	26.63459537	20.64451211	17.64443995	20.9739227	25.17444081	39.4543928	10.87320931	28.31427066	11.48957463	34.44404687	16.99083066	17.43528526	13.83465829	40.03923414
AAS95819	32.60262117	46.66556834	20.40570723	28.17919822	0	10.99688765	11.11341483	39.88746653	21.30448199	62.0849739	8.540770224	10.49766875	16.90290002	32.4345498	0	113.5961273	7.107730621	19.68693861	27.63518229	28.1824967	32.03363966	17.64594814	17.63210487	24.27881742	17.65967901	22.38815082	26.06283896	21.97944265	9.792663597	23.86019428	27.59161504	31.52322915	23.2500184	6.626882217	12.75829708
AAS95820	7.205049329	0	37.08499178	12.04270311	4.447524331	9.489595528	29.19261653	32.91122382	32.70892777	29.24495002	16.294782	18.43078229	45.30153373	0	0	49.56760037	19.89318832	0	18.71544945	23.11912595	23.91290766	5.170840169	18.99841066	13.08155795	27.24095416	14.18962784	17.07809409	13.32946903	18.07207509	17.7840578	23.66833208	23.18775392	18.40950633	12.51216969	24.8718258
AAS95821	44.53966592	68.92507587	40.83336149	51.92571653	85.67574147	48.39062799	72.09930904	131.9226356	38.28162945	81.18678965	35.96957	18.63209988	111.3649662	33.73355303	121.4098338	0	81.14057341	55.10656504	43.49908284	41.30181905	20.63092967	53.73702464	38.2209329	38.9196754	43.43203923	59.41128766	42.79926711	69.4997242	41.08574517	42.31055541	43.00569287	37.98454098	50.36099526	48.4011024	33.14973786
AAS95822	91.99926971	97.99933343	117.6755348	122.7013358	75.18640152	46.07716688	137.7288975	99.26003224	69.56860705	86.0241991	24.48667632	122.4094124	100.8063384	106.3019682	67.06311229	83.44195396	39.83383621	83.33919723	149.1616324	145.0114222	173.1592355	154.3003583	125.3960653	114.6279121	128.6576606	109.3153529	130.2886075	77.33920267	107.6410188	157.8167124	131.1274452	110.4519846	139.4396566	132.1798162	125.9144482
AAS95823	123.5677285	85.00956316	116.1751752	51.40355679	95.79114692	119.6681045	131.0269562	83.91374193	96.65206052	96.7306783	65.4168452	116.6255219	86.68127189	128.5663922	80.54341253	114.873327	59.17961638	131.1221831	128.0103775	138.8417851	132.1067839	166.4114397	91.71864808	108.1161939	100.0514458	88.18402814	146.2086614	78.81599413	94.81023536	107.989965	113.615848	103.5691062	127.120217	122.2108644	97.6238845
AAS95824	7.641652094	6.893592218	0	12.90023574	20.31671327	35.3786756	0	29.33920507	24.15343366	10.25833726	16.82765843	19.11660594	23.09564106	12.09411595	0	0	20.25200119	0	15.27171325	16.80295253	14.86605731	13.61582917	13.32102855	16.13876389	16.82442517	11.35321923	10.04856349	13.90657934	24.19253037	15.32159187	20.90915591	11.22977898	12.23127981	9.940540406	17.58920759
AAS95825	19.72688744	49.6651438	16.548606	11.3869736	7.685034171	25.29074203	17.60823372	10.20849811	23.10703252	17.37517064	6.820017791	16.72623054	26.80381408	5.278792204	23.53828608	0	0	29.72067796	11.75099747	23.48803347	12.65869224	4.783250876	11.74019234	15.77606624	11.35377541	13.70544287	16.29636988	6.26567228	0	25.02308428	17.93089238	20.38046582	14.36595003	24.2278841	15.16757725
AAS95826	0	0	0	0	0	0	0	127.0891573	69.4474377	100.6522477	92.48701026	0	0	0	344.8042028	0	0	0	123.1178065	19.92821155	40.9739985	0	0	56.53909574	78.290969	0	32.99764112	47.40139875	110.4921681	144.6412411	74.67581313	39.31261776	43.63260557	128.0444384	74.05804594
AAS95827	29.04016913	12.99444103	18.23869725	37.77915587	20.76908786	29.01148087	19.12793568	10.87228606	37.76927327	9.466344018	21.95013199	27.53449401	0	51.96381048	26.85633071	0	6.185358645	0	28.92634311	30.33114683	20.96909572	0	38.9370487	20.03228454	20.4706583	31.16372682	30.44099978	41.70286622	23.01443173	30.08751821	25.85505839	49.70465506	32.58219232	21.74045507	36.35162239
AAS95828	39.94206999	27.99060967	31.11386772	15.55191195	28.01171555	15.91776153	49.6381208	58.02622085	53.66092827	20.2944184	39.41925825	22.82093169	57.4807117	43.1454792	83.42253953	0	24.47201034	28.62660872	43.22964705	33.89195407	43.17307239	57.70963902	47.67030213	35.77089625	38.39592923	48.32458096	34.43092864	48.2901769	26.95804343	30.79545733	49.47824659	47.42448874	37.16448036	52.13134509	40.43745496
AAS95829	26.55111496	0	31.42034515	0	7.033266668	0	18.26962923	39.83602223	30.77146886	16.19647568	0	49.69030634	53.95378038	30.64087789	48.5289312	0	0	119.2314953	17.81831352	28.65211622	25.74013314	0	29.56464985	19.5719256	23.14325781	13.2557714	25.72442881	14.07761631	26.10151664	20.61497321	21.55839847	23.33955039	7.005082208	12.99039037	27.86317884
